"grid_id","consumption","max","mean","min","new1","new_month","day"
1000,0.251875,23,16,8,"2010-05-23","May-10","23"
1001,0.0845,23,16,8,"2010-05-23","May-10","23"
1524,0.118604166666667,23,16,8,"2010-05-23","May-10","23"
1821,0.0265625,23,16,8,"2010-05-23","May-10","23"
1000,0.22075,18,14,9,"2010-05-24","May-10","24"
1001,0.0841875,18,14,9,"2010-05-24","May-10","24"
1524,0.2164375,18,14,9,"2010-05-24","May-10","24"
1821,0.154708333333333,18,14,9,"2010-05-24","May-10","24"
1000,0.16325,14,8,2,"2010-05-25","May-10","25"
1001,0.0843958333333333,14,8,2,"2010-05-25","May-10","25"
1524,0.284083333333333,14,8,2,"2010-05-25","May-10","25"
1821,0.0861041666666667,14,8,2,"2010-05-25","May-10","25"
1000,0.270354166666667,14,9,4,"2010-05-26","May-10","26"
1001,0.0839375,14,9,4,"2010-05-26","May-10","26"
1524,0.809208333333333,14,9,4,"2010-05-26","May-10","26"
1821,0.0848125,14,9,4,"2010-05-26","May-10","26"
1000,0.148479166666667,15,8,2,"2010-05-27","May-10","27"
1001,0.0839375,15,8,2,"2010-05-27","May-10","27"
1524,0.481166666666667,15,8,2,"2010-05-27","May-10","27"
1821,0.106520833333333,15,8,2,"2010-05-27","May-10","27"
1000,0.133458333333333,14,8,2,"2010-05-28","May-10","28"
1001,0.084,14,8,2,"2010-05-28","May-10","28"
1524,0.68975,14,8,2,"2010-05-28","May-10","28"
1821,0.0296458333333333,14,8,2,"2010-05-28","May-10","28"
1000,0.130375,12,10,9,"2010-05-29","May-10","29"
1001,0.0846875,12,10,9,"2010-05-29","May-10","29"
1524,0.0389166666666667,12,10,9,"2010-05-29","May-10","29"
1821,0.0270416666666667,12,10,9,"2010-05-29","May-10","29"
1000,0.1721875,16,10,5,"2010-05-30","May-10","30"
1001,0.084625,16,10,5,"2010-05-30","May-10","30"
1524,0.0197708333333333,16,10,5,"2010-05-30","May-10","30"
1821,0.0161666666666667,16,10,5,"2010-05-30","May-10","30"
1000,0.134395833333333,16,10,4,"2010-05-31","May-10","31"
1001,0.0837083333333333,16,10,4,"2010-05-31","May-10","31"
1524,0.0502916666666667,16,10,4,"2010-05-31","May-10","31"
1821,0.102083333333333,16,10,4,"2010-05-31","May-10","31"
1000,0.17525,19,14,8,"2010-06-01","Jun-10","01"
1001,0.0837708333333333,19,14,8,"2010-06-01","Jun-10","01"
1524,0.0736041666666667,19,14,8,"2010-06-01","Jun-10","01"
1821,0.122458333333333,19,14,8,"2010-06-01","Jun-10","01"
1000,0.1523125,18,13,8,"2010-06-02","Jun-10","02"
1001,0.0836458333333333,18,13,8,"2010-06-02","Jun-10","02"
1524,0.0837916666666667,18,13,8,"2010-06-02","Jun-10","02"
1821,0.109625,18,13,8,"2010-06-02","Jun-10","02"
1000,0.160208333333333,20,13,6,"2010-06-03","Jun-10","03"
1001,0.0839791666666667,20,13,6,"2010-06-03","Jun-10","03"
1524,0.210625,20,13,6,"2010-06-03","Jun-10","03"
1821,0.0866458333333333,20,13,6,"2010-06-03","Jun-10","03"
1000,0.1761875,21,14,8,"2010-06-04","Jun-10","04"
1001,0.0844791666666667,21,14,8,"2010-06-04","Jun-10","04"
1524,0.226625,21,14,8,"2010-06-04","Jun-10","04"
1821,0.026125,21,14,8,"2010-06-04","Jun-10","04"
1000,0.139854166666667,19,16,12,"2010-06-05","Jun-10","05"
1001,0.0837916666666667,19,16,12,"2010-06-05","Jun-10","05"
1524,0.0463333333333333,19,16,12,"2010-06-05","Jun-10","05"
1821,0.032375,19,16,12,"2010-06-05","Jun-10","05"
1000,0.1709375,16,13,10,"2010-06-06","Jun-10","06"
1001,0.0834583333333333,16,13,10,"2010-06-06","Jun-10","06"
1524,0.06525,16,13,10,"2010-06-06","Jun-10","06"
1821,0.0184791666666667,16,13,10,"2010-06-06","Jun-10","06"
1000,0.106291666666667,15,12,9,"2010-06-07","Jun-10","07"
1001,0.0847291666666667,15,12,9,"2010-06-07","Jun-10","07"
1524,0.0654375,15,12,9,"2010-06-07","Jun-10","07"
1821,0.017625,15,12,9,"2010-06-07","Jun-10","07"
1000,0.127875,15,13,11,"2010-06-08","Jun-10","08"
1001,0.0842291666666667,15,13,11,"2010-06-08","Jun-10","08"
1524,0.154645833333333,15,13,11,"2010-06-08","Jun-10","08"
1821,0.136916666666667,15,13,11,"2010-06-08","Jun-10","08"
1000,0.361666666666667,16,14,12,"2010-06-09","Jun-10","09"
1001,0.0837708333333333,16,14,12,"2010-06-09","Jun-10","09"
1524,0.261020833333333,16,14,12,"2010-06-09","Jun-10","09"
1821,0.133604166666667,16,14,12,"2010-06-09","Jun-10","09"
1000,0.106083333333333,15,12,7,"2010-06-10","Jun-10","10"
1001,0.0839375,15,12,7,"2010-06-10","Jun-10","10"
1524,0.0849583333333333,15,12,7,"2010-06-10","Jun-10","10"
1821,0.1525625,15,12,7,"2010-06-10","Jun-10","10"
1000,0.147520833333333,19,12,5,"2010-06-11","Jun-10","11"
1001,0.0846666666666667,19,12,5,"2010-06-11","Jun-10","11"
1524,0.324333333333333,19,12,5,"2010-06-11","Jun-10","11"
1821,0.0335,19,12,5,"2010-06-11","Jun-10","11"
1000,0.106208333333333,18,14,9,"2010-06-12","Jun-10","12"
1001,0.0843333333333333,18,14,9,"2010-06-12","Jun-10","12"
1524,0.028,18,14,9,"2010-06-12","Jun-10","12"
1821,0.0221458333333333,18,14,9,"2010-06-12","Jun-10","12"
1000,0.242458333333333,16,13,10,"2010-06-13","Jun-10","13"
1001,0.091375,16,13,10,"2010-06-13","Jun-10","13"
1524,0.0224791666666667,16,13,10,"2010-06-13","Jun-10","13"
1821,0.01725,16,13,10,"2010-06-13","Jun-10","13"
1000,0.130770833333333,16,12,7,"2010-06-14","Jun-10","14"
1001,0.0842708333333333,16,12,7,"2010-06-14","Jun-10","14"
1524,0.1879375,16,12,7,"2010-06-14","Jun-10","14"
1821,0.1341875,16,12,7,"2010-06-14","Jun-10","14"
1000,0.292854166666667,17,11,5,"2010-06-15","Jun-10","15"
1001,0.0892916666666667,17,11,5,"2010-06-15","Jun-10","15"
1524,0.219583333333333,17,11,5,"2010-06-15","Jun-10","15"
1821,0.1209375,17,11,5,"2010-06-15","Jun-10","15"
1000,0.143604166666667,20,13,6,"2010-06-16","Jun-10","16"
1001,0.0877916666666667,20,13,6,"2010-06-16","Jun-10","16"
1524,0.841708333333333,20,13,6,"2010-06-16","Jun-10","16"
1821,0.1038125,20,13,6,"2010-06-16","Jun-10","16"
1000,0.116041666666667,20,16,11,"2010-06-17","Jun-10","17"
1001,0.0846666666666667,20,16,11,"2010-06-17","Jun-10","17"
1524,0.3968125,20,16,11,"2010-06-17","Jun-10","17"
1821,0.125333333333333,20,16,11,"2010-06-17","Jun-10","17"
1000,0.117458333333333,19,14,9,"2010-06-18","Jun-10","18"
1001,0.08475,19,14,9,"2010-06-18","Jun-10","18"
1524,0.749270833333333,19,14,9,"2010-06-18","Jun-10","18"
1821,0.0355625,19,14,9,"2010-06-18","Jun-10","18"
1000,0.0756458333333333,15,10,5,"2010-06-19","Jun-10","19"
1001,0.084375,15,10,5,"2010-06-19","Jun-10","19"
1524,0.0303541666666667,15,10,5,"2010-06-19","Jun-10","19"
1821,0.0240833333333333,15,10,5,"2010-06-19","Jun-10","19"
1000,0.172708333333333,20,12,4,"2010-06-20","Jun-10","20"
1001,0.0842291666666667,20,12,4,"2010-06-20","Jun-10","20"
1524,0.0246666666666667,20,12,4,"2010-06-20","Jun-10","20"
1821,0.0202083333333333,20,12,4,"2010-06-20","Jun-10","20"
1000,0.106375,23,16,9,"2010-06-21","Jun-10","21"
1001,0.0846458333333333,23,16,9,"2010-06-21","Jun-10","21"
1524,0.0972708333333333,23,16,9,"2010-06-21","Jun-10","21"
1821,0.138375,23,16,9,"2010-06-21","Jun-10","21"
1000,0.150333333333333,21,16,11,"2010-06-22","Jun-10","22"
1001,0.0842708333333333,21,16,11,"2010-06-22","Jun-10","22"
1524,0.240958333333333,21,16,11,"2010-06-22","Jun-10","22"
1821,0.119041666666667,21,16,11,"2010-06-22","Jun-10","22"
1000,0.1509375,21,17,13,"2010-06-23","Jun-10","23"
1001,0.0840625,21,17,13,"2010-06-23","Jun-10","23"
1524,0.7513125,21,17,13,"2010-06-23","Jun-10","23"
1821,0.0933958333333333,21,17,13,"2010-06-23","Jun-10","23"
1000,0.160041666666667,19,16,12,"2010-06-24","Jun-10","24"
1001,0.0835416666666667,19,16,12,"2010-06-24","Jun-10","24"
1524,0.477104166666667,19,16,12,"2010-06-24","Jun-10","24"
1821,0.112916666666667,19,16,12,"2010-06-24","Jun-10","24"
1000,0.164708333333333,19,14,9,"2010-06-25","Jun-10","25"
1001,0.0842708333333333,19,14,9,"2010-06-25","Jun-10","25"
1524,0.745875,19,14,9,"2010-06-25","Jun-10","25"
1821,0.0570625,19,14,9,"2010-06-25","Jun-10","25"
1000,0.198604166666667,21,15,9,"2010-06-26","Jun-10","26"
1001,0.08475,21,15,9,"2010-06-26","Jun-10","26"
1524,0.0491041666666667,21,15,9,"2010-06-26","Jun-10","26"
1821,0.027,21,15,9,"2010-06-26","Jun-10","26"
1000,0.108958333333333,23,18,14,"2010-06-27","Jun-10","27"
1001,0.0850416666666667,23,18,14,"2010-06-27","Jun-10","27"
1524,0.0283125,23,18,14,"2010-06-27","Jun-10","27"
1821,0.0180416666666667,23,18,14,"2010-06-27","Jun-10","27"
1000,0.154958333333333,19,15,11,"2010-06-28","Jun-10","28"
1001,0.0843958333333333,19,15,11,"2010-06-28","Jun-10","28"
1524,0.1165625,19,15,11,"2010-06-28","Jun-10","28"
1821,0.1779375,19,15,11,"2010-06-28","Jun-10","28"
1000,0.127541666666667,19,14,10,"2010-06-29","Jun-10","29"
1001,0.0843125,19,14,10,"2010-06-29","Jun-10","29"
1524,0.0815,19,14,10,"2010-06-29","Jun-10","29"
1821,0.113541666666667,19,14,10,"2010-06-29","Jun-10","29"
1000,0.2125,21,16,10,"2010-06-30","Jun-10","30"
1001,0.0842291666666667,21,16,10,"2010-06-30","Jun-10","30"
1524,0.819770833333333,21,16,10,"2010-06-30","Jun-10","30"
1821,0.118229166666667,21,16,10,"2010-06-30","Jun-10","30"
1000,0.173166666666667,22,18,15,"2010-07-01","Jul-10","01"
1001,0.084125,22,18,15,"2010-07-01","Jul-10","01"
1524,0.434770833333333,22,18,15,"2010-07-01","Jul-10","01"
1821,0.135916666666667,22,18,15,"2010-07-01","Jul-10","01"
1000,0.10375,21,17,13,"2010-07-02","Jul-10","02"
1001,0.084625,21,17,13,"2010-07-02","Jul-10","02"
1524,0.519125,21,17,13,"2010-07-02","Jul-10","02"
1821,0.0155208333333333,21,17,13,"2010-07-02","Jul-10","02"
1000,0.304770833333333,20,16,11,"2010-07-03","Jul-10","03"
1001,0.0847291666666667,20,16,11,"2010-07-03","Jul-10","03"
1524,0.0422708333333333,20,16,11,"2010-07-03","Jul-10","03"
1821,0.0160208333333333,20,16,11,"2010-07-03","Jul-10","03"
1000,0.134395833333333,21,18,14,"2010-07-04","Jul-10","04"
1001,0.0839791666666667,21,18,14,"2010-07-04","Jul-10","04"
1524,0.0272291666666667,21,18,14,"2010-07-04","Jul-10","04"
1821,0.01575,21,18,14,"2010-07-04","Jul-10","04"
1000,0.128833333333333,19,14,10,"2010-07-05","Jul-10","05"
1001,0.0839166666666667,19,14,10,"2010-07-05","Jul-10","05"
1524,0.0841875,19,14,10,"2010-07-05","Jul-10","05"
1821,0.135291666666667,19,14,10,"2010-07-05","Jul-10","05"
1000,0.12725,18,14,9,"2010-07-06","Jul-10","06"
1001,0.084,18,14,9,"2010-07-06","Jul-10","06"
1524,0.202375,18,14,9,"2010-07-06","Jul-10","06"
1821,0.146645833333333,18,14,9,"2010-07-06","Jul-10","06"
1000,0.124708333333333,21,17,13,"2010-07-07","Jul-10","07"
1001,0.0843333333333333,21,17,13,"2010-07-07","Jul-10","07"
1524,0.120375,21,17,13,"2010-07-07","Jul-10","07"
1821,0.1321875,21,17,13,"2010-07-07","Jul-10","07"
1000,0.113979166666667,17,14,12,"2010-07-08","Jul-10","08"
1001,0.0835833333333333,17,14,12,"2010-07-08","Jul-10","08"
1524,0.523,17,14,12,"2010-07-08","Jul-10","08"
1821,0.151729166666667,17,14,12,"2010-07-08","Jul-10","08"
1000,0.124791666666667,18,16,13,"2010-07-09","Jul-10","09"
1001,0.0840833333333333,18,16,13,"2010-07-09","Jul-10","09"
1524,1.12102083333333,18,16,13,"2010-07-09","Jul-10","09"
1821,0.0316458333333333,18,16,13,"2010-07-09","Jul-10","09"
1000,0.445020833333333,19,16,13,"2010-07-10","Jul-10","10"
1001,0.0848333333333333,19,16,13,"2010-07-10","Jul-10","10"
1524,0.0427291666666667,19,16,13,"2010-07-10","Jul-10","10"
1821,0.0259166666666667,19,16,13,"2010-07-10","Jul-10","10"
1000,0.1345625,19,14,10,"2010-07-11","Jul-10","11"
1001,0.0843958333333333,19,14,10,"2010-07-11","Jul-10","11"
1524,0.0244375,19,14,10,"2010-07-11","Jul-10","11"
1821,0.0218958333333333,19,14,10,"2010-07-11","Jul-10","11"
1000,0.153458333333333,18,14,9,"2010-07-12","Jul-10","12"
1001,0.0837708333333333,18,14,9,"2010-07-12","Jul-10","12"
1524,0.1104375,18,14,9,"2010-07-12","Jul-10","12"
1821,0.1285625,18,14,9,"2010-07-12","Jul-10","12"
1000,0.127395833333333,17,13,9,"2010-07-13","Jul-10","13"
1001,0.083875,17,13,9,"2010-07-13","Jul-10","13"
1524,0.590020833333333,17,13,9,"2010-07-13","Jul-10","13"
1821,0.114708333333333,17,13,9,"2010-07-13","Jul-10","13"
1000,0.2254375,18,16,13,"2010-07-14","Jul-10","14"
1001,0.08425,18,16,13,"2010-07-14","Jul-10","14"
1524,0.3550625,18,16,13,"2010-07-14","Jul-10","14"
1821,0.1129375,18,16,13,"2010-07-14","Jul-10","14"
1000,0.123229166666667,20,16,11,"2010-07-15","Jul-10","15"
1001,0.0842708333333333,20,16,11,"2010-07-15","Jul-10","15"
1524,0.204666666666667,20,16,11,"2010-07-15","Jul-10","15"
1821,0.1058125,20,16,11,"2010-07-15","Jul-10","15"
1000,0.2126875,17,14,10,"2010-07-16","Jul-10","16"
1001,0.0838541666666667,17,14,10,"2010-07-16","Jul-10","16"
1524,0.249416666666667,17,14,10,"2010-07-16","Jul-10","16"
1821,0.0174791666666667,17,14,10,"2010-07-16","Jul-10","16"
1000,0.160291666666667,19,15,11,"2010-07-17","Jul-10","17"
1001,0.0845833333333333,19,15,11,"2010-07-17","Jul-10","17"
1524,0.0527708333333333,19,15,11,"2010-07-17","Jul-10","17"
1821,0.0168333333333333,19,15,11,"2010-07-17","Jul-10","17"
1000,0.0525625,20,16,13,"2010-07-18","Jul-10","18"
1001,0.0849583333333333,20,16,13,"2010-07-18","Jul-10","18"
1524,0.0236458333333333,20,16,13,"2010-07-18","Jul-10","18"
1821,0.0174583333333333,20,16,13,"2010-07-18","Jul-10","18"
1000,0.0526875,20,18,16,"2010-07-19","Jul-10","19"
1001,0.0838333333333333,20,18,16,"2010-07-19","Jul-10","19"
1524,0.214416666666667,20,18,16,"2010-07-19","Jul-10","19"
1821,0.0175,20,18,16,"2010-07-19","Jul-10","19"
1000,0.146958333333333,18,16,13,"2010-07-20","Jul-10","20"
1001,0.084625,18,16,13,"2010-07-20","Jul-10","20"
1524,0.406166666666667,18,16,13,"2010-07-20","Jul-10","20"
1821,0.0175625,18,16,13,"2010-07-20","Jul-10","20"
1000,0.188541666666667,19,16,12,"2010-07-21","Jul-10","21"
1001,0.0840833333333333,19,16,12,"2010-07-21","Jul-10","21"
1524,0.0916041666666667,19,16,12,"2010-07-21","Jul-10","21"
1821,0.0175,19,16,12,"2010-07-21","Jul-10","21"
1000,0.103,16,14,11,"2010-07-22","Jul-10","22"
1001,0.0841041666666667,16,14,11,"2010-07-22","Jul-10","22"
1524,0.257708333333333,16,14,11,"2010-07-22","Jul-10","22"
1821,0.0208541666666667,16,14,11,"2010-07-22","Jul-10","22"
1000,0.147291666666667,19,14,8,"2010-07-23","Jul-10","23"
1001,0.0841041666666667,19,14,8,"2010-07-23","Jul-10","23"
1524,0.0855416666666667,19,14,8,"2010-07-23","Jul-10","23"
1821,0.0165833333333333,19,14,8,"2010-07-23","Jul-10","23"
1000,0.321625,21,16,12,"2010-07-24","Jul-10","24"
1001,0.0849583333333333,21,16,12,"2010-07-24","Jul-10","24"
1524,0,21,16,12,"2010-07-24","Jul-10","24"
1821,0.0171458333333333,21,16,12,"2010-07-24","Jul-10","24"
1000,0.1735625,21,17,13,"2010-07-25","Jul-10","25"
1001,0.0839583333333333,21,17,13,"2010-07-25","Jul-10","25"
1524,0,21,17,13,"2010-07-25","Jul-10","25"
1821,0.01825,21,17,13,"2010-07-25","Jul-10","25"
1000,0.16775,24,20,16,"2010-07-26","Jul-10","26"
1001,0.083875,24,20,16,"2010-07-26","Jul-10","26"
1524,0,24,20,16,"2010-07-26","Jul-10","26"
1821,0.022625,24,20,16,"2010-07-26","Jul-10","26"
1000,0.0914375,20,17,14,"2010-07-27","Jul-10","27"
1001,0.0843541666666667,20,17,14,"2010-07-27","Jul-10","27"
1524,0,20,17,14,"2010-07-27","Jul-10","27"
1821,0.0207708333333333,20,17,14,"2010-07-27","Jul-10","27"
1000,0.175125,19,16,12,"2010-07-28","Jul-10","28"
1001,0.0844375,19,16,12,"2010-07-28","Jul-10","28"
1524,0,19,16,12,"2010-07-28","Jul-10","28"
1821,0.0232291666666667,19,16,12,"2010-07-28","Jul-10","28"
1000,0.0825,17,14,12,"2010-07-29","Jul-10","29"
1001,0.0840625,17,14,12,"2010-07-29","Jul-10","29"
1524,0,17,14,12,"2010-07-29","Jul-10","29"
1821,0.0186458333333333,17,14,12,"2010-07-29","Jul-10","29"
1000,0.117645833333333,19,16,14,"2010-07-30","Jul-10","30"
1001,0.0838958333333333,19,16,14,"2010-07-30","Jul-10","30"
1524,0,19,16,14,"2010-07-30","Jul-10","30"
1821,0.0189375,19,16,14,"2010-07-30","Jul-10","30"
1000,0.1701875,18,15,12,"2010-07-31","Jul-10","31"
1001,0.0844791666666667,18,15,12,"2010-07-31","Jul-10","31"
1524,0,18,15,12,"2010-07-31","Jul-10","31"
1821,0.0250833333333333,18,15,12,"2010-07-31","Jul-10","31"
1000,0.192604166666667,18,14,11,"2010-08-01","Aug-10","01"
1001,0.0846041666666667,18,14,11,"2010-08-01","Aug-10","01"
1524,0,18,14,11,"2010-08-01","Aug-10","01"
1821,0.0187083333333333,18,14,11,"2010-08-01","Aug-10","01"
1000,0.156395833333333,16,12,7,"2010-08-02","Aug-10","02"
1001,0.0842083333333333,16,12,7,"2010-08-02","Aug-10","02"
1524,0,16,12,7,"2010-08-02","Aug-10","02"
1821,0.0217708333333333,16,12,7,"2010-08-02","Aug-10","02"
1000,0.17225,17,15,12,"2010-08-03","Aug-10","03"
1001,0.0842083333333333,17,15,12,"2010-08-03","Aug-10","03"
1524,0.118,17,15,12,"2010-08-03","Aug-10","03"
1821,0.11875,17,15,12,"2010-08-03","Aug-10","03"
1000,0.195770833333333,18,14,10,"2010-08-04","Aug-10","04"
1001,0.0841458333333334,18,14,10,"2010-08-04","Aug-10","04"
1524,0.472833333333333,18,14,10,"2010-08-04","Aug-10","04"
1821,0.1146875,18,14,10,"2010-08-04","Aug-10","04"
1000,0.134375,19,15,11,"2010-08-05","Aug-10","05"
1001,0.0847916666666667,19,15,11,"2010-08-05","Aug-10","05"
1524,0.397104166666667,19,15,11,"2010-08-05","Aug-10","05"
1821,0.141604166666667,19,15,11,"2010-08-05","Aug-10","05"
1000,0.0872291666666667,19,16,13,"2010-08-06","Aug-10","06"
1001,0.0839375,19,16,13,"2010-08-06","Aug-10","06"
1524,0.3396875,19,16,13,"2010-08-06","Aug-10","06"
1821,0.0195208333333333,19,16,13,"2010-08-06","Aug-10","06"
1000,0.136479166666667,18,16,13,"2010-08-07","Aug-10","07"
1001,0.0844583333333333,18,16,13,"2010-08-07","Aug-10","07"
1524,0.0374375,18,16,13,"2010-08-07","Aug-10","07"
1821,0.0251458333333333,18,16,13,"2010-08-07","Aug-10","07"
1000,0.2664375,19,15,11,"2010-08-08","Aug-10","08"
1001,0.0834375,19,15,11,"2010-08-08","Aug-10","08"
1524,0.0253541666666667,19,15,11,"2010-08-08","Aug-10","08"
1821,0.019125,19,15,11,"2010-08-08","Aug-10","08"
1000,0.162333333333333,19,16,13,"2010-08-09","Aug-10","09"
1001,0.0837916666666667,19,16,13,"2010-08-09","Aug-10","09"
1524,0.114854166666667,19,16,13,"2010-08-09","Aug-10","09"
1821,0.131083333333333,19,16,13,"2010-08-09","Aug-10","09"
1000,0.102395833333333,19,14,10,"2010-08-10","Aug-10","10"
1001,0.0835625,19,14,10,"2010-08-10","Aug-10","10"
1524,0.117729166666667,19,14,10,"2010-08-10","Aug-10","10"
1821,0.132395833333333,19,14,10,"2010-08-10","Aug-10","10"
1000,0.265979166666667,18,13,8,"2010-08-11","Aug-10","11"
1001,0.0839583333333333,18,13,8,"2010-08-11","Aug-10","11"
1524,0.496645833333333,18,13,8,"2010-08-11","Aug-10","11"
1821,0.124666666666667,18,13,8,"2010-08-11","Aug-10","11"
1000,0.0893125,16,14,11,"2010-08-12","Aug-10","12"
1001,0.0844583333333333,16,14,11,"2010-08-12","Aug-10","12"
1524,0.153333333333333,16,14,11,"2010-08-12","Aug-10","12"
1821,0.0998958333333333,16,14,11,"2010-08-12","Aug-10","12"
1000,0.186541666666667,18,14,9,"2010-08-13","Aug-10","13"
1001,0.0842916666666667,18,14,9,"2010-08-13","Aug-10","13"
1524,0.415666666666667,18,14,9,"2010-08-13","Aug-10","13"
1821,0.017375,18,14,9,"2010-08-13","Aug-10","13"
1000,0.1021875,18,12,7,"2010-08-14","Aug-10","14"
1001,0.0844166666666667,18,12,7,"2010-08-14","Aug-10","14"
1524,0.0671458333333333,18,12,7,"2010-08-14","Aug-10","14"
1821,0.0166875,18,12,7,"2010-08-14","Aug-10","14"
1000,0.160625,20,14,8,"2010-08-15","Aug-10","15"
1001,0.0847708333333333,20,14,8,"2010-08-15","Aug-10","15"
1524,0.0271875,20,14,8,"2010-08-15","Aug-10","15"
1821,0.0180625,20,14,8,"2010-08-15","Aug-10","15"
1000,0.147583333333333,17,14,11,"2010-08-16","Aug-10","16"
1001,0.0839791666666667,17,14,11,"2010-08-16","Aug-10","16"
1524,0.105333333333333,17,14,11,"2010-08-16","Aug-10","16"
1821,0.104229166666667,17,14,11,"2010-08-16","Aug-10","16"
1000,0.125979166666667,17,15,13,"2010-08-17","Aug-10","17"
1001,0.0836875,17,15,13,"2010-08-17","Aug-10","17"
1524,0.118270833333333,17,15,13,"2010-08-17","Aug-10","17"
1821,0.147458333333333,17,15,13,"2010-08-17","Aug-10","17"
1000,0.151708333333333,18,14,11,"2010-08-18","Aug-10","18"
1001,0.0838541666666667,18,14,11,"2010-08-18","Aug-10","18"
1524,0.344166666666667,18,14,11,"2010-08-18","Aug-10","18"
1821,0.123979166666667,18,14,11,"2010-08-18","Aug-10","18"
1000,0.174291666666667,18,14,11,"2010-08-19","Aug-10","19"
1001,0.0839791666666667,18,14,11,"2010-08-19","Aug-10","19"
1524,0.747979166666667,18,14,11,"2010-08-19","Aug-10","19"
1821,0.1210625,18,14,11,"2010-08-19","Aug-10","19"
1000,0.301104166666667,21,17,13,"2010-08-20","Aug-10","20"
1001,0.0845833333333333,21,17,13,"2010-08-20","Aug-10","20"
1524,0.0799583333333333,21,17,13,"2010-08-20","Aug-10","20"
1821,0.0261458333333333,21,17,13,"2010-08-20","Aug-10","20"
1000,0.227979166666667,20,16,11,"2010-08-21","Aug-10","21"
1001,0.0843333333333333,20,16,11,"2010-08-21","Aug-10","21"
1524,0.0371666666666667,20,16,11,"2010-08-21","Aug-10","21"
1821,0.0261875,20,16,11,"2010-08-21","Aug-10","21"
1000,0.232125,20,16,12,"2010-08-22","Aug-10","22"
1001,0.0846458333333333,20,16,12,"2010-08-22","Aug-10","22"
1524,0.0261041666666667,20,16,12,"2010-08-22","Aug-10","22"
1821,0.018,20,16,12,"2010-08-22","Aug-10","22"
1000,0.103333333333333,16,14,11,"2010-08-23","Aug-10","23"
1001,0.0843333333333333,16,14,11,"2010-08-23","Aug-10","23"
1524,0.11575,16,14,11,"2010-08-23","Aug-10","23"
1821,0.135770833333333,16,14,11,"2010-08-23","Aug-10","23"
1000,0.208479166666667,18,14,9,"2010-08-24","Aug-10","24"
1001,0.0835833333333333,18,14,9,"2010-08-24","Aug-10","24"
1524,0.109770833333333,18,14,9,"2010-08-24","Aug-10","24"
1821,0.145145833333333,18,14,9,"2010-08-24","Aug-10","24"
1000,0.1074375,16,10,5,"2010-08-25","Aug-10","25"
1001,0.0843333333333333,16,10,5,"2010-08-25","Aug-10","25"
1524,0.727416666666667,16,10,5,"2010-08-25","Aug-10","25"
1821,0.145958333333333,16,10,5,"2010-08-25","Aug-10","25"
1000,0.185895833333333,17,13,9,"2010-08-26","Aug-10","26"
1001,0.0843541666666667,17,13,9,"2010-08-26","Aug-10","26"
1524,0.189458333333333,17,13,9,"2010-08-26","Aug-10","26"
1821,0.1164375,17,13,9,"2010-08-26","Aug-10","26"
1000,0.118625,18,12,6,"2010-08-27","Aug-10","27"
1001,0.0837291666666667,18,12,6,"2010-08-27","Aug-10","27"
1524,0.405354166666667,18,12,6,"2010-08-27","Aug-10","27"
1821,0.030875,18,12,6,"2010-08-27","Aug-10","27"
1000,0.181041666666667,18,13,8,"2010-08-28","Aug-10","28"
1001,0.0843333333333333,18,13,8,"2010-08-28","Aug-10","28"
1524,0.0513125,18,13,8,"2010-08-28","Aug-10","28"
1821,0.0297916666666667,18,13,8,"2010-08-28","Aug-10","28"
1000,0.168125,16,12,6,"2010-08-29","Aug-10","29"
1001,0.0842083333333333,16,12,6,"2010-08-29","Aug-10","29"
1524,0.0252083333333333,16,12,6,"2010-08-29","Aug-10","29"
1821,0.0299166666666667,16,12,6,"2010-08-29","Aug-10","29"
1000,0.175,15,8,2,"2010-08-30","Aug-10","30"
1001,0.0842708333333333,15,8,2,"2010-08-30","Aug-10","30"
1524,0.0944583333333333,15,8,2,"2010-08-30","Aug-10","30"
1821,0.0978125,15,8,2,"2010-08-30","Aug-10","30"
1000,0.14525,17,10,2,"2010-08-31","Aug-10","31"
1001,0.0839791666666667,17,10,2,"2010-08-31","Aug-10","31"
1524,0.101458333333333,17,10,2,"2010-08-31","Aug-10","31"
1821,0.1329375,17,10,2,"2010-08-31","Aug-10","31"
1000,0.1845625,18,11,4,"2010-09-01","Sep-10","01"
1001,0.08425,18,11,4,"2010-09-01","Sep-10","01"
1524,1.00922916666667,18,11,4,"2010-09-01","Sep-10","01"
1821,0.123354166666667,18,11,4,"2010-09-01","Sep-10","01"
1000,0.123604166666667,20,13,6,"2010-09-02","Sep-10","02"
1001,0.0837291666666667,20,13,6,"2010-09-02","Sep-10","02"
1524,0.41575,20,13,6,"2010-09-02","Sep-10","02"
1821,0.117625,20,13,6,"2010-09-02","Sep-10","02"
1000,0.14825,19,12,6,"2010-09-03","Sep-10","03"
1001,0.0839791666666667,19,12,6,"2010-09-03","Sep-10","03"
1524,0.6620625,19,12,6,"2010-09-03","Sep-10","03"
1821,0.017125,19,12,6,"2010-09-03","Sep-10","03"
1000,0.2509375,16,14,12,"2010-09-04","Sep-10","04"
1001,0.0845416666666667,16,14,12,"2010-09-04","Sep-10","04"
1524,0.0835,16,14,12,"2010-09-04","Sep-10","04"
1821,0.0265,16,14,12,"2010-09-04","Sep-10","04"
1000,0.241354166666667,15,14,14,"2010-09-05","Sep-10","05"
